dataset_record_id,tweet_id,system,model,model_version_or_revision,generated_translation,generation_status,generation_timestamp,run_id,input_sha256,record_input_sha256,output_sha256,attempted,runtime_seconds,error_code,metadata_json
record:0790a3ef456b26ae7b5ab3af09d40c4586a52cb6b75b8f381c14f86a640b547a,582879562201112576,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert A fire has broken out at a kerosene warehouse in Gandhi Nagar Main Market.,SUCCESS,2026-09-12T15:45:48.284997+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,d7c7be050199381b59edb647c0537ac193d953fa606a9ae4013778ab5bede7b0,f472145ccbef0410b41bec40f9e9c27142a84a381555852727f5b29960bd8d13,True,14.598351,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0805c4df93687026c0d2d0cc3b7cb728e1179b9a1256429e743edf1e9a647204,604166199300214785,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Breakdown Container removed from Shanti Van Chowk.,SUCCESS,2026-09-12T15:46:02.873727+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,972e8851302b878472956a51125f9c713060c6f327b5de202f421d738b1af5e4,54714ba0dbab4d750c08e7691ba3bee2c179e05f66920fdd3ea817c6389c1aa1,True,19.090882,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0834fdea512fafcdf55d156e3cf3b53edfed37faa59253a63a133a203b475ac8,870502396211863555,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert BSES officials are carrying out digging work on the Mother Dairy to Narwana Road side which is affecting traffic. Please avoid using this route.,SUCCESS,2026-09-12T15:46:21.973322+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,07cce3eb9c91d1052d1ec0a2c76a8736f281e0bdd482a8fd2d039dcc5eb0301a,eb32c3a797b49bd9144b967ea6483a93098fdfc017b9b5e58bd0b67e3185e630,True,7.669102,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:08df4a1082f11a05799823f05178d3520a210610ff6bbf191791117c71d74adb,1078879051035463680,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert The truck that had climbed the divider at the CRRI red light on its way from Ashram to Badarpur has been removed.,SUCCESS,2026-09-12T15:46:29.633418+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,58d634842a18a125064767afa2b6c551b159132646a1238562a275ed959c20cc,d79038f1198a89a77a44b26cd395569cfd0813136921f8bdb9a70bd8e421f9e7,True,7.035374,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:09039291546e0ff0a2d6b522849525d1afab80f195046c5bb09a6af40f6a2dcf,597688272341626881,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert SILP ROAD DWARKA SECTOR 6 NEAR TELEFF\ u093CONE NEAR EXCHANGE The Jal Board officials have dug a pit on the road.,SUCCESS,2026-09-12T15:46:36.683109+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8c00725f3800e285eb1141070a4bbb699f78ebf002ffc808125ff341c667b151,96782bba3b26edb5a18d862aad1e457d091448c78ac6b4352468bde3e83fc1d1,True,18.333097,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0967f02b2f7677c6375c16c6faf08af168c51c227786c26383e3efbb2ab74a05,918329103152955392,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to NHAI work, the Mayur Vihar Phase 2 underpass has been closed, due to which traffic will be high on Narwana Road.",SUCCESS,2026-09-12T15:46:55.011691+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,349c1ea112d478bbe0a3af22f10f9f237f5d27222ac9c909acedf976c246f893,82629b8e9a8c1ad5bee6c2c646b06e602cf613f7ea04ea2509197099041e12e0,True,23.955284,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:099833ed67f590e7ff451ff977fc29d13b0a195a6891d9b7e121942a0b24b7c4,591963713801859072,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic on Narela to Bawana road is normal now.,SUCCESS,2026-09-12T15:47:18.966765+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,f99bc8f58c60fa5aaf3a0b3422662b1d6ef8d01bf279f8f8b020591cac7e8606,57daff0d6c788fe5445cd299a16e4676d7eb71a673f888c4e66ac14ce5798c7c,True,10.885697,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0a50c6e802bd86144666643b18440cbb7cc5ba7e4bc4d4da542c52cd45cf87a8,866469775924281344,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert A tree has fallen on the road leading to Badarpur border from Ali village red light causing heavy traffic.,SUCCESS,2026-09-12T15:47:29.855752+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,5b1a28058cda5c9e95731df9b467b270af08914b9267b1b7c7a9994f88992362,539947730b404113b4b7627419c227bd79d5a1393f712e003e9634977fa25de6,True,16.821735,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0ab209585b1358b60720ba9de6d216032538e4cbcbb7fc2277dd19d0958f8fff,900231841785020416,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Mangalam to Mayur Vihar, construction of road towards Mangalam underpass is going on less, traffic is more.",SUCCESS,2026-09-12T15:47:46.670854+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,dafbfe22865b955bec473faca62e53677b2fbb60e95897672993aef0116c08c2,d715b8017d85af93dbac853c2ca70d66d73a54cffa9d476112c8fce67fbfbec4,True,12.713411,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0b7953a077204ec02695fd090989915c1dbadcd0178d887a0b1ce374e60d7207,911452250869948416,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,PART 1 / 2.. Traffic Alert Traffic on Ring Road to Jhandu Singh Marg is affected due to road caving in Motorists are advised.,SUCCESS,2026-09-12T15:47:59.392449+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,0544080e5b633895068631ffcae5da48d18a9ac12275e6f5e57e22f59466a090,35d77785d862c2966bf7942e58ef390aff1f86edb31a0ef7a09309272ba461a6,True,8.290101,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0bf3a7736a780481db66a03f35e3a65e98eedab97acc2ad3513b59ba146ef1af,613315135952842752,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert DTC bus number DL 1PC 1114 B\ u093C is on the way from Maharani Bagh to Ashram, traffic is heavy. Sorry for the inconvenience.",SUCCESS,2026-09-12T15:48:07.682806+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,95cdee7cc87994832eaa5a3c9b7d8979e0275599b07241e0b2d6d1599ad6f75d,3699e0fa47ae220823aebb7001dd096ee69a18f67f3df773ba66f472a48e393e,True,9.986791,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0d4d9d3b03adf5739e6c5776abccc110db836255074843645f9c6a05a69e66a3,879915782288809984,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert: Traffic is heavy at India Gate C-Hexagon. Please avoid this route.,SUCCESS,2026-09-12T15:48:17.667855+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,76adc3817ebcfaab85d5af3f2512e77e728f4bd1bba32f778c004960a4aeee66,29bd3aa8b831c3dd2ff047c3d500c524acb2d0acf2073309c23454603a4bbb90,True,8.475465,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0d61472bbb98c0e7da0bb7c2330be93d4ee76dbc4a65bcc011fed147f4b3e9a6,621873574270398464,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert At Dilshad Garden, Pocket J & K, PWD Road\ u093C is under repair. Traffic will be affected here. Sorry for the inconvenience.",SUCCESS,2026-09-12T15:48:26.145870+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,c5abcaf1d3988562d892db1ce53f695ba0735123d83e71e9c1cc246ed101719d,687fa1d1dd3971c87b6c1c1594f645aaae91ed5279679220ff3e5faebe0ce26e,True,27.740328,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0d73847b17b3e611c460953500a02e6e69d6676cec042bd35e350e9a8238938a,1082613947742728193,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Delhi Jal Board officials are working on the route (Rani Jhansi Flyover) from Eidgah to Tis Hazari, due to which the Flyover will be closed for traffic till tonight.",SUCCESS,2026-09-12T15:48:53.885892+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,bef93554876c01e720df096bff0525f856befafa29a499f8bc913e2a29168ed6,74bbb46cad627487c8153a6f605ce735c3bba912e8d9c1eed707b6c92492a269,True,34.000998,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0d861ff5cb921080fc74354e17558cf6ed9905508ff0758342439836dfcd5211,1013039835500535808,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert: Road has caved in at Ram Dev Chowk in Narela, due to which traffic is disrupted.",SUCCESS,2026-09-12T15:49:27.887473+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,00df4cb96c8d94e9ed7b86476c779c481827760b7628874d7999f186e8b121f6,6d71fa5c186e48eecc8d8084cb1fb2cc943afb28c527fbabdd800bc8642b3e93,True,7.190368,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0d939a44689b6af1523b7709e14b49dcd330f6b480a6c4fa9754a3c324e01515,590811969600495617,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Traffic is now normal on both carriageways of Jasola Road to Sain Bagh Road No. 13.,SUCCESS,2026-09-12T15:49:35.068100+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,c56f4ab13cee1657e5c8abdf3f12bbb58bb169315b1da56f1221497dd88fdc71,d1c030566cd714ee131440771ce9beee0ebe2932c14593703a1b746c495c0d1e,True,9.163506,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0d9e770d5ef57f1870de84f5750f0a8bf2af9aca21f0f4662c64bd7b5dd9fc64,836779724437393408,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert At Azad Market Chowk, Delhi Jal Board has dug a pit so that there is more traffic. Please avoid using this route.",SUCCESS,2026-09-12T15:49:44.229812+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,6a966d3c9e6bdccd4ab93df21716967a0e9710f9e840f6c21521b6449a320e5d,922d209329f93361a108ecd5a5f93aabf27589a1abad83f49cd9f1215345416e,True,34.754216,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0dd0837b3d29e619d2a84a116930cec25624c624e1722309b9336fae22a6447e,1043778186230738944,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert: Traffic is heavy from Agra Canal Road towards Kalindi Kunj due to idol immersion.,SUCCESS,2026-09-12T15:50:18.994970+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,65ecdfbfe7a85daffe8cb960200ef4961a887325a43f95eac18d93f53a16c69c,bcd3fd3da491fdf96b45a6c759a1a9926cc476ec92a1a540deceb46402a4d062,True,20.825496,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0e267547edeedbd0e657f955bee1fa95639857441deecdb26d73c5bc9f4de7af,586499809307156480,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert The truck which was parked on the road leading to Vasant Vihar before the IIT flyover has been removed.,SUCCESS,2026-09-12T15:50:39.822010+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,ddf853a71e420d5cb05b42de215cf7d7a29912e51fcb72ee953f92fff249e618,d50db87cfd94f086e2fc7bf7d2a54f2f8f13743a717294b60f48a9d29caf82ad,True,18.606313,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0e6aa1c99ff3fef74a51606a68fbd47bb30a133617c500b5add728f2b3f4e81e,919470663508705280,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert The road that leads to Maurya Enclave from Netaji Subhash Place has a fair on it, due to which there will be more traffic on this road.",SUCCESS,2026-09-12T15:50:58.426365+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,23194983e6815790e4c6ade8aed9748510b5b275b3a2f7e528b5dfa2616f3b79,a120184bd181aca912eff26a9a20e7bc87101aa822065e06ecec5919d90dede6,True,15.826041,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0eca44d4b0e59c2fa5e386afcbfe1b0fcee7441237349fc956cf4f85018a7ea4,809585050429702144,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert 1 / 2 A tree has fallen near Dyal Singh College, Bhishma Pitamah Marg, blocking the Ring Road from Bhishma Pitamah Marg.",SUCCESS,2026-09-12T15:51:14.256309+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,c445895d661756957f9ad7e65a7db75097b13f808aa94b9cf253dea55f47bd2c,ddc17e71a411fe79e138188d31b851a457bafec2deb098e1cea28e8702e5c766,True,10.384816,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0ed3962f2933a8107a35d0ad02004395d7d0cec920ac54bb70cb8ad832fc7eb3,805993905674067968,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert Due to the tribute program of Babasaheb Ambedkar, the Rail Bhawan to Parliament road has been closed for traffic.",SUCCESS,2026-09-12T15:51:24.640747+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,da40bc2603fd6371ee8ada6ddb606252bab2dc457ec539251d2ae55468e2349c,577191e5c6d23e44495a560fbaf580031e02421a7a90e327da3f280b3118bf4e,True,12.885584,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0f0a57dc4d166a8945420d2d7c0ee0fb72441efe93a853a1417f20fc4ae68320,1125378676655157250,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert Nishadraj Marg will be closed from 7 PM to 11:30 PM today due to religious program at Sunheri Masjid (Red Fort).,SUCCESS,2026-09-12T15:51:37.524347+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,333bdf4a21b85e5dde7bcbc814bcb87fd96f1036a98e425b5e12551b0bd69545,3bd2317c2c027c99077401bf95c9f810f379b0a6a76a2348fbe55636220e0191,True,53.704552,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0f2bcd206151826403a64e5f0c1dda5e9b3ba22f03858ad6d825aeed93cea15c,1070766780895772673,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,Traffic Alert A bus en route from Mahipalpur to Basant Kunj has broken down near Mahipalpur Chowk causing heavy traffic all around.,SUCCESS,2026-09-12T15:52:31.232496+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,8c3e5d767d2a51af2d2bf9a5c5a0c09bd5a7cbb2eee4dd54dbc2e37edd15f1ac,5753e505ee6857c44b33025f22e80d76833649d99ba20eb65fc67ab3d5270adc,True,13.09864,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
record:0f4c3e429103c2ff5301ff04605ed24436b11ce01b57f053f3b74c548582385e,611024126656974849,indictrans2,ai4bharat/indictrans2-indic-en-1B,ai4bharat/indictrans2-indic-en-1B,"Traffic Alert House\ u093C At Khas Metro Station, there will be heavy traffic due to road subsidence.",SUCCESS,2026-09-12T15:52:44.331790+00:00,20260912_blind_v5,8d8f5fcab9e03c6a1dfc90d5a2bfc7a3f92959df7f202b8e9bd65a169f2d9337,2617d993d799775e61fa761ceb2810b3f00588423807c95056e5dc63ca335495,ecbccd835654224b4103e83bea8449e65c6627e38d7f9781113569fd2afd57dd,True,22.180611,,"{""actual_model"":""ai4bharat/indictrans2-indic-en-1B"",""decoding"":""beam search, no sampling; reproducibility limited to pinned environment/hardware"",""device"":""cpu"",""revision"":""ac3daf0ecd37be3b6957764a9179ab2b07fa9d6a"",""seed"":20260912,""torch_version"":""2.14.0+cpu""}"
